Phylum	Group	Sum
Unassigned	lotus_japonicus_CAS_rhizosphere	0.00134385035650524
Verrucomicrobiota	lotus_japonicus_CAS_rhizosphere	0.0109030974156635
Acidobacteriota	lotus_japonicus_CAS_soil	0.0905284361969264
Actinobacteriota	lotus_japonicus_CAS_soil	0.0984206974821872
Armatimonadota	lotus_japonicus_CAS_soil	0.00090791806476265
Bacteroidota	lotus_japonicus_CAS_soil	0.0466673576489316
Bdellovibrionota	lotus_japonicus_CAS_soil	0.0078592452349109
Chloroflexi	lotus_japonicus_CAS_soil	0.205365519418804
Deinococcota	lotus_japonicus_CAS_soil	2.31803430690775e-05
Desulfobacterota	lotus_japonicus_CAS_soil	0.00635070078301693
Fibrobacterota	lotus_japonicus_CAS_soil	0.000675268620017936
Firmicutes	lotus_japonicus_CAS_soil	0.0164256133915121
Gemmatimonadota	lotus_japonicus_CAS_soil	0.0545384700915167
Myxococcota	lotus_japonicus_CAS_soil	0.018613495632004
Nitrospirota	lotus_japonicus_CAS_soil	0.0455172475814816
Others	lotus_japonicus_CAS_soil	0.0245752240665791
Patescibacteria	lotus_japonicus_CAS_soil	0.00768271738528457
Planctomycetota	lotus_japonicus_CAS_soil	0.00296597780786479
Proteobacteria	lotus_japonicus_CAS_soil	0.320753793131394
RCP2-54	lotus_japonicus_CAS_soil	0.0168323576353085
Spirochaetota	lotus_japonicus_CAS_soil	0.000169071268330119
Unassigned	lotus_japonicus_CAS_soil	0.0079894650676036
Verrucomicrobiota	lotus_japonicus_CAS_soil	0.0271382431484941
