ID	Exemplar	Cluster	Cluster_size
ASV_1970	ASV_1882	97	7
ASV_2220	ASV_1882	97	7
ASV_2838	ASV_1882	97	7
ASV_1522	ASV_1934	98	4
ASV_1934	ASV_1934	98	4
ASV_2719	ASV_1934	98	4
ASV_3052	ASV_1934	98	4
ASV_1940	ASV_1940	99	4
ASV_2482	ASV_1940	99	4
ASV_2576	ASV_1940	99	4
ASV_3401	ASV_1940	99	4
ASV_1579	ASV_1943	100	5
ASV_1707	ASV_1943	100	5
ASV_1769	ASV_1943	100	5
ASV_1943	ASV_1943	100	5
ASV_2700	ASV_1943	100	5
ASV_31	ASV_2072	101	52
ASV_95	ASV_2072	101	52
ASV_114	ASV_2072	101	52
ASV_132	ASV_2072	101	52
ASV_229	ASV_2072	101	52
ASV_263	ASV_2072	101	52
ASV_271	ASV_2072	101	52
ASV_280	ASV_2072	101	52
ASV_290	ASV_2072	101	52
ASV_293	ASV_2072	101	52
ASV_343	ASV_2072	101	52
ASV_360	ASV_2072	101	52
ASV_367	ASV_2072	101	52
ASV_431	ASV_2072	101	52
ASV_436	ASV_2072	101	52
ASV_450	ASV_2072	101	52
ASV_473	ASV_2072	101	52
ASV_475	ASV_2072	101	52
ASV_486	ASV_2072	101	52
ASV_521	ASV_2072	101	52
ASV_541	ASV_2072	101	52
ASV_560	ASV_2072	101	52
ASV_600	ASV_2072	101	52
ASV_604	ASV_2072	101	52
ASV_673	ASV_2072	101	52
ASV_679	ASV_2072	101	52
ASV_715	ASV_2072	101	52
ASV_755	ASV_2072	101	52
ASV_868	ASV_2072	101	52
ASV_871	ASV_2072	101	52
ASV_959	ASV_2072	101	52
ASV_986	ASV_2072	101	52
ASV_1024	ASV_2072	101	52
ASV_1126	ASV_2072	101	52
ASV_1173	ASV_2072	101	52
ASV_1214	ASV_2072	101	52
ASV_1273	ASV_2072	101	52
ASV_1645	ASV_2072	101	52
ASV_1685	ASV_2072	101	52
ASV_1730	ASV_2072	101	52
ASV_1764	ASV_2072	101	52
ASV_1801	ASV_2072	101	52
ASV_1806	ASV_2072	101	52
ASV_2072	ASV_2072	101	52
ASV_2569	ASV_2072	101	52
ASV_2621	ASV_2072	101	52
ASV_2657	ASV_2072	101	52
ASV_2734	ASV_2072	101	52
ASV_2929	ASV_2072	101	52
ASV_3461	ASV_2072	101	52
ASV_3494	ASV_2072	101	52
ASV_3987	ASV_2072	101	52
ASV_169	ASV_2082	102	4
ASV_1061	ASV_2082	102	4
ASV_2082	ASV_2082	102	4
ASV_2775	ASV_2082	102	4
ASV_1844	ASV_2141	103	4
ASV_1899	ASV_2141	103	4
ASV_1989	ASV_2141	103	4
ASV_2141	ASV_2141	103	4
ASV_656	ASV_2371	104	7
ASV_1267	ASV_2371	104	7
ASV_1317	ASV_2371	104	7
ASV_1546	ASV_2371	104	7
ASV_2371	ASV_2371	104	7
ASV_2421	ASV_2371	104	7
ASV_3267	ASV_2371	104	7
ASV_1278	ASV_2396	105	7
ASV_1337	ASV_2396	105	7
ASV_2396	ASV_2396	105	7
ASV_2567	ASV_2396	105	7
ASV_2752	ASV_2396	105	7
ASV_3632	ASV_2396	105	7
ASV_4049	ASV_2396	105	7
ASV_1641	ASV_2434	106	5
