Family	Decrease	P_value	Comparison
Microbacteriaceae	0.701093560913954	0.0568326795625159	arabidopsis_thaliana_rhizosphere_vs_CAS
Micrococcaceae	1.88700981132779	4.87376373491056e-06	arabidopsis_thaliana_rhizosphere_vs_CAS
Micromonosporaceae	1.89348279873852	3.46848100934764e-06	arabidopsis_thaliana_rhizosphere_vs_CAS
Micropepsaceae	-0.164900880819211	0.648833090904056	arabidopsis_thaliana_rhizosphere_vs_CAS
Microscillaceae	1.6300223525957	9.51633817481144e-05	arabidopsis_thaliana_rhizosphere_vs_CAS
Microtrichaceae	0.546418890818522	0.110599154065865	arabidopsis_thaliana_rhizosphere_vs_CAS
Mitochondria	1.28537645754261	0.00186036547898901	arabidopsis_thaliana_rhizosphere_vs_CAS
Moraxellaceae	0.737108925319177	0.0391464812221219	arabidopsis_thaliana_rhizosphere_vs_CAS
Mycobacteriaceae	1.1687035986225	0.00502193085019611	arabidopsis_thaliana_rhizosphere_vs_CAS
Myxococcaceae	-1.15393456117414	0.997158499483599	arabidopsis_thaliana_rhizosphere_vs_CAS
Nakamurellaceae	0.816003680189674	0.025270089671836	arabidopsis_thaliana_rhizosphere_vs_CAS
Nannocystaceae	-0.347268696088186	0.776409117408245	arabidopsis_thaliana_rhizosphere_vs_CAS
Nitrosomonadaceae	-1.55531820684551	0.999890904615073	arabidopsis_thaliana_rhizosphere_vs_CAS
Nitrososphaeraceae	-2.1641949097535	0.999999443304099	arabidopsis_thaliana_rhizosphere_vs_CAS
Nitrospiraceae	-1.42162124330421	0.999343771909746	arabidopsis_thaliana_rhizosphere_vs_CAS
Nocardiaceae	-0.604774815928749	0.916497580559694	arabidopsis_thaliana_rhizosphere_vs_CAS
Nocardioidaceae	-0.664287532865131	0.952705204710568	arabidopsis_thaliana_rhizosphere_vs_CAS
NS9_marine_group	-0.715833934342477	0.950801773455483	arabidopsis_thaliana_rhizosphere_vs_CAS
Oligoflexales_fa	-2.60908230110272	0.99999999866752	arabidopsis_thaliana_rhizosphere_vs_CAS
Oxalobacteraceae	3.54516969383725	3.68567090098129e-17	arabidopsis_thaliana_rhizosphere_vs_CAS
Paenibacillaceae	-2.59631829416568	0.999999998665589	arabidopsis_thaliana_rhizosphere_vs_CAS
Pedosphaeraceae	-0.281200706478295	0.74990904460217	arabidopsis_thaliana_rhizosphere_vs_CAS
Peptostreptococcaceae	0.437263787598624	0.15313643310241	arabidopsis_thaliana_rhizosphere_vs_CAS
Phaselicystidaceae	-1.7624295127371	0.999989830932525	arabidopsis_thaliana_rhizosphere_vs_CAS
Phycisphaeraceae	-1.27904654761822	0.99797538552869	arabidopsis_thaliana_rhizosphere_vs_CAS
Planococcaceae	-2.42368423702859	0.999999988810933	arabidopsis_thaliana_rhizosphere_vs_CAS
Polyangiaceae	0.743094956206214	0.0327450991901595	arabidopsis_thaliana_rhizosphere_vs_CAS
Promicromonosporaceae	-0.257388247720122	0.732788160221677	arabidopsis_thaliana_rhizosphere_vs_CAS
Propionibacteriaceae	-0.345325353920053	0.790597246943178	arabidopsis_thaliana_rhizosphere_vs_CAS
Pseudohongiellaceae	-5.69405613872029	1	arabidopsis_thaliana_rhizosphere_vs_CAS
Pseudomonadaceae	1.15230338100448	0.00405633142471597	arabidopsis_thaliana_rhizosphere_vs_CAS
Pseudonocardiaceae	1.66345517920393	9.46003800182832e-05	arabidopsis_thaliana_rhizosphere_vs_CAS
Reyranellaceae	-2.97222802901425	0.999999999944257	arabidopsis_thaliana_rhizosphere_vs_CAS
Rhizobiaceae	-0.989290298188202	0.989024619737654	arabidopsis_thaliana_rhizosphere_vs_CAS
Rhizobiales_Incertae_Sedis	-2.59191529026266	0.999999999518125	arabidopsis_thaliana_rhizosphere_vs_CAS
Rhodanobacteraceae	2.09072493107652	6.2445175128018e-07	arabidopsis_thaliana_rhizosphere_vs_CAS
Rhodobacteraceae	0.219119368177942	0.304576340585675	arabidopsis_thaliana_rhizosphere_vs_CAS
Rhodocyclaceae	0.0852647509827804	0.421202248829292	arabidopsis_thaliana_rhizosphere_vs_CAS
Roseiflexaceae	1.37634431483647	0.000393566581781105	arabidopsis_thaliana_rhizosphere_vs_CAS
Rubrobacteriaceae	-0.858975341799145	0.982979181444857	arabidopsis_thaliana_rhizosphere_vs_CAS
Saccharimonadaceae	-2.64038356263485	0.999999999955169	arabidopsis_thaliana_rhizosphere_vs_CAS
Salisediminibacteriaceae	-0.921758102388253	0.987170521978815	arabidopsis_thaliana_rhizosphere_vs_CAS
Sandaracinaceae	0.833459774864075	0.0262549300180171	arabidopsis_thaliana_rhizosphere_vs_CAS
Saprospiraceae	0.503431239368425	0.120823645404718	arabidopsis_thaliana_rhizosphere_vs_CAS
SC-I-84	-0.579308928906464	0.91444710958451	arabidopsis_thaliana_rhizosphere_vs_CAS
Solibacteraceae	-1.26023430464038	0.99787672619024	arabidopsis_thaliana_rhizosphere_vs_CAS
Solimonadaceae	1.36748944457901	0.000485870190146974	arabidopsis_thaliana_rhizosphere_vs_CAS
Solirubrobacteraceae	-1.47034464170714	0.999699045028068	arabidopsis_thaliana_rhizosphere_vs_CAS
Sphingomonadaceae	1.86701704613395	9.75189845611551e-06	arabidopsis_thaliana_rhizosphere_vs_CAS
Sporichthyaceae	-0.232231288899158	0.720114901277954	arabidopsis_thaliana_rhizosphere_vs_CAS
Staphylococcaceae	-0.108259763083211	0.597840175849027	arabidopsis_thaliana_rhizosphere_vs_CAS
Steroidobacteraceae	-1.39773069680724	0.999324960854318	arabidopsis_thaliana_rhizosphere_vs_CAS
Streptomycetaceae	1.99417972770886	1.0409247051957e-06	arabidopsis_thaliana_rhizosphere_vs_CAS
Streptosporangiaceae	-3.51022403587044	1	arabidopsis_thaliana_rhizosphere_vs_CAS
Sutterellaceae	1.34072156839365	0.00100235670057344	arabidopsis_thaliana_rhizosphere_vs_CAS
Thermoanaerobaculaceae	-0.0458093074277315	0.542075472916438	arabidopsis_thaliana_rhizosphere_vs_CAS
Thermomonosporaceae	0.0122172325610208	0.488895535677404	arabidopsis_thaliana_rhizosphere_vs_CAS
TRA3-20	0.0463232719653632	0.456687642044	arabidopsis_thaliana_rhizosphere_vs_CAS
Unknown_Family	0.407613254146689	0.16698673485583	arabidopsis_thaliana_rhizosphere_vs_CAS
Xanthobacteraceae	-0.0961949438036882	0.590349201054091	arabidopsis_thaliana_rhizosphere_vs_CAS
Xanthomonadaceae	-1.38374371030816	0.999264770567661	arabidopsis_thaliana_rhizosphere_vs_CAS
67-14	3.33958248825921	5.0426864047072e-11	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
A21b	1.61740545526045	0.000878165320233997	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
A4b	-1.37207374210034	0.995915279877844	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Acidobacteriaceae_(Subgroup_1)	3.47858868380264	5.85400999661244e-12	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Acidobacteriae_fa	0.320622270199891	0.256034226475899	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Acidothermaceae	-4.30263569471944	1	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
AKYH767	0.191950685314865	0.351349187412992	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Alcaligenaceae	0.523951990450783	0.150418371278617	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Alicyclobacillaceae	3.56243633439377	3.26067904099682e-13	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
B1-7BS	-1.58719781438975	0.999222153991067	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Bacillaceae	3.915308707759	3.27017403240214e-17	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Bacteriovoracaceae	-0.454077696063962	0.834979616019533	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Bdellovibrionaceae	1.96573169950778	2.12662304906228e-05	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Beijerinckiaceae	1.46031482297774	0.0017698702841392	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
BIrii41	-1.70702637120061	0.999671029702088	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Bryobacteraceae	2.08241401226242	4.15988728452016e-05	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Burkholderiaceae	0.957424824025082	0.015102093216596	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Catenulisporaceae	2.58664577170723	8.3682993798903e-08	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Caulobacteraceae	-3.50874080461169	0.999999999831235	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Cellulomonadaceae	0.247661662236979	0.306909862656923	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Cellvibrionaceae	-3.09577251436599	0.999999999983823	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Chitinophagaceae	-0.82998539230779	0.952494153129416	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Chloroflexaceae	0.513464273097853	0.150845480580729	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Clostridiaceae	4.18669754703183	1.03619526383091e-17	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Comamonadaceae	5.05835418484034	6.0158596163094e-25	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Crocinitomicaceae	1.91403838682525	3.22256491905384e-05	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Cytophagaceae	2.47165676193679	9.46514108631569e-07	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Deinococcaceae	1.64181477739268	0.00027420289157709	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Devosiaceae	1.75607366312961	0.000225044675313063	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Dongiaceae	1.59323614392235	0.000380999293375747	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Enterobacteriaceae	0.933633187696799	0.0283937902703634	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Entotheonellaceae	-1.2803000655129	0.995003440029059	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
env.OPS_17	1.82718930729116	3.19903333472941e-05	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Erwiniaceae	1.26489081964183	0.00544758433022849	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Fibrobacteraceae	3.98813360863859	2.21776260664055e-16	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Flavobacteriaceae	4.58035125570868	2.03553411047549e-21	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Frankiaceae	-5.22895635533293	1	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Gaiellaceae	3.19045064743733	3.74977009731403e-10	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Geminicoccaceae	1.0985683330282	0.0117184656993797	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Gemmatimonadaceae	8.63342645668939	3.78785989557331e-68	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Geobacteraceae	5.11741714185943	5.71336955338752e-26	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Geodermatophilaceae	0.229070731390664	0.320895187988421	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Glycomycetaceae	0.827299057577946	0.0362104589766336	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Gracilibacteraceae	-0.316603047477273	0.745019393027531	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Haliangiaceae	2.00520091620737	2.05005340051702e-05	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Herpetosiphonaceae	1.56407229853873	0.00133901910921178	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Hymenobacteraceae	-2.50324660991549	0.999999938386953	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Hyphomicrobiaceae	0.191544179718662	0.34795452273461	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Hyphomonadaceae	-0.215727730192526	0.669084183964523	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Iamiaceae	-0.584785654689696	0.893280318027073	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Ilumatobacteraceae	6.52684972793543	7.01993019644832e-39	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Intrasporangiaceae	1.29962484937914	0.00447026293276886	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
KF-JG30-B3	-1.64514307171613	0.999806814430674	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Kineosporiaceae	-0.375029788761694	0.777342432611614	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Latescibacteraceae	3.04817079888477	2.46782235631504e-10	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Leptospiraceae	0.76740556584123	0.0697245339710704	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Methyloligellaceae	3.05576166868754	2.52889702537791e-11	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Methylophilaceae	4.86463860923453	1.10530777896837e-25	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Microbacteriaceae	3.38433710316924	4.61843063354407e-16	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Micrococcaceae	1.77555169087935	7.01429583636526e-05	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Micromonosporaceae	1.9908482338805	3.69236875263489e-05	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Micropepsaceae	-2.52637614190704	0.999999828824405	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Microscillaceae	3.23239601263836	4.20568746552455e-12	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Microtrichaceae	1.30767450268186	0.00662373595861582	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Mitochondria	1.83423510813054	0.000116660623941415	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Moraxellaceae	0.801070232248009	0.051689714102697	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Mycobacteriaceae	5.24517111666941	1.20327827841547e-30	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Myxococcaceae	-0.777161745200345	0.948002707362533	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Nakamurellaceae	0.772834100958704	0.0555644289168098	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Nannocystaceae	0.159858604979675	0.371446161281789	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Nitrosomonadaceae	7.75574712455939	1.08001174943152e-56	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Nitrososphaeraceae	3.13149102807601	2.17091982173278e-11	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Nitrospiraceae	5.681325293507	1.75198394202697e-33	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Nocardiaceae	-2.38642845632531	0.999999234724859	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Nocardioidaceae	2.40583408441725	1.56184342990679e-07	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
NS9_marine_group	-1.8341400458049	0.999930316608912	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Oligoflexales_fa	-1.58471576756587	0.99957315833416	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Oxalobacteraceae	0.41013980326386	0.192651347462648	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Paenibacillaceae	-0.690773207650267	0.933597378319083	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Pedosphaeraceae	7.72824248217472	2.19710255235979e-47	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Peptostreptococcaceae	-1.40507312756476	0.997978329778427	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Phaselicystidaceae	-1.82926027412205	0.99987227584288	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Phycisphaeraceae	0.896798100760222	0.0299132625969276	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Planococcaceae	4.20426793051556	1.50511429252856e-17	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Polyangiaceae	-1.00523564183558	0.985695426541708	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Promicromonosporaceae	-0.891616638407086	0.967459801341272	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Propionibacteriaceae	-0.168924626090913	0.641481818557867	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Pseudohongiellaceae	-0.280455858035339	0.723670422542843	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Pseudomonadaceae	1.43422574100119	0.00185873506173557	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Pseudonocardiaceae	-2.14592788044627	0.999986969885616	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Reyranellaceae	0.758528191155477	0.0646589502603361	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Rhizobiaceae	-2.24349547856984	0.99999931963245	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Rhizobiales_Incertae_Sedis	4.21118954163332	1.90051394434748e-18	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Rhodanobacteraceae	3.68056161361835	2.70464602043442e-15	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Rhodobacteraceae	-0.0101424744938328	0.507578362560864	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Rhodocyclaceae	2.66449000558325	6.58099267677073e-08	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Roseiflexaceae	4.36575307324946	7.21997823072801e-20	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Rubrobacteriaceae	4.14814329621819	6.29669157193031e-16	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Saccharimonadaceae	4.49493939373372	8.86149304677897e-24	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Salisediminibacteriaceae	0.750617093437882	0.0551808025248652	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Sandaracinaceae	4.13576086991257	2.44997630218029e-16	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Saprospiraceae	-0.272724783157614	0.721523071258651	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
SC-I-84	2.62662219995518	1.51340304886133e-09	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Solibacteraceae	4.5137882040858	1.11957157481991e-23	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Solimonadaceae	0.586275097181257	0.122677019073053	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Solirubrobacteraceae	1.8930732376505	2.3029588739419e-05	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Sphingomonadaceae	5.69141260496416	4.08925208065854e-30	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Sporichthyaceae	6.25695000212623	2.36399117235902e-38	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Staphylococcaceae	0.862026472552955	0.0418533368754957	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Steroidobacteraceae	2.34480973596962	2.463518116339e-07	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Streptomycetaceae	-2.00630917746365	0.999979869026449	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Streptosporangiaceae	3.45941150780492	1.30289230624864e-13	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Sutterellaceae	-1.43022203271542	0.998236246037562	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Thermoanaerobaculaceae	0.461635976401212	0.16516092697488	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Thermomonosporaceae	-2.28652355246921	0.999987515078665	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
TRA3-20	-0.254643647529448	0.705573090009374	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Unknown_Family	1.51448222570274	0.000678470359805162	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Xanthobacteraceae	0.589777054628954	0.100741201665056	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
Xanthomonadaceae	0.927511689031888	0.0233056562300824	arabidopsis_thaliana_rhizosphere_vs_arabidopsis_thaliana_root
67-14	0.886099373094325	0.0142272657260351	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_root
A21b	-0.597775251989091	0.924673753752565	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_root
A4b	-1.53821445914096	0.999961289307052	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_root
Acidobacteriaceae_(Subgroup_1)	0.486640149754571	0.123822367986323	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_root
Acidobacteriae_fa	-0.552161510836193	0.911067948588797	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_root
Acidothermaceae	-0.896221117743835	0.985472017130263	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_root
AKYH767	-1.92622069721246	0.999996526996919	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_root
Alcaligenaceae	-1.98494366637074	0.999999669106075	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_root
Alicyclobacillaceae	0.765303105477251	0.0352481769256189	arabidopsis_thaliana_rhizoplane_vs_lotus_japonicus_root
