Family	Mean	P_value_F	P_value_W	P_adjust_W	P_value_T	P_adjust_T	Decrease	Decrease_ratio	Comparison	Color	Sig
Cluster_84	33.8119781995213	0.51233723634438	0.84062497695757	1	0.922978399205304	1	65.8513770667221	0.660738110720886	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others	non-sig
Cluster_3	35.7744563551987	0.466230494079712	0.00317564376753343	0.31438873298581	0.00232372600608457	0.234696326614542	63.8888989110447	0.641047040212224	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others	sig
Cluster_99	35.3230446650076	0.492724647995399	0.27828116874833	1	0.0361888123459017	1	64.3403106012358	0.645576404982105	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others	non-sig
Cluster_57	35.2099037492486	0.491762527383757	0.252798653301473	1	0.0548725458683929	1	64.4534515169948	0.646711635834576	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others	non-sig
Cluster_76	35.5384899555092	0.466579589551421	0.00345802476909398	0.335428402602116	0.00843044779324024	0.843044779324024	64.1248653107342	0.643414674726024	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others	sig
Cluster_106	33.1562940821304	0.532624405315021	0.995812070855199	1	0.998335318900407	1	66.507061184113	0.667317099714777	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others	non-sig
Cluster_68	34.3166975619968	0.501781736066959	0.557245986228988	1	0.612816532188447	1	65.3466577042466	0.655673868591698	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others	non-sig
Cluster_74	33.4280025043559	0.526647621007115	0.984361041626972	1	0.989406153631515	1	66.2353527618875	0.664590837674937	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others	non-sig
Cluster_126	34.9791397329634	0.485895362426871	0.127171948848345	1	0.121815551467921	1	64.68421553328	0.64902707078726	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others	non-sig
All_PM	34.4456555006925	0.499541285177271	0.500013592969285	1	0.5	1	65.2176997655509	0.65437993323952	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_rhizosphere	Others	non-sig
Cluster_56	30.7736943971473	0.22583863019659	4.53892668098427e-109	5.99138321889924e-107	2.28801888996428e-114	3.02018493475285e-112	0.505901480917	0.0161735299550906	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_20	31.3385881820263	0.183706854245052	2.06484648147054e-144	2.80819121479993e-142	2.43282178080106e-158	3.30863762188944e-156	-0.0589923039620004	-0.00188596758704835	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_67	31.2884582054694	0.200141324640238	4.99775247976365e-130	6.74696584768093e-128	3.66314638231925e-143	4.94524761613099e-141	-0.00886232740510096	-0.000283326147807297	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_24	30.7332560237544	0.224698588945985	5.84505591701686e-110	7.77392436963242e-108	8.99960350408472e-118	1.19694726604327e-115	0.546339854309899	0.0174663335306399	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_85	28.8758606840605	0.277126994861382	7.92685001243605e-73	1.03049050161669e-70	2.68424137608908e-76	3.51635620267669e-74	2.4037351940038	0.0768467471054985	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_101	27.6308837455496	0.29397042975845	1.50761932064743e-62	1.94482892363518e-60	4.54382161571281e-62	5.86152988426953e-60	3.6487121325147	0.116648314343264	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_36	28.5397629373855	0.276701165843959	4.25432215988445e-73	5.57316202944863e-71	7.33543499653277e-76	9.5360654954926e-74	2.7398329406788	0.0875916987981352	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_19	26.5725972876098	0.34684490210992	1.73666568053281e-35	2.17083210066601e-33	6.61791966833744e-37	8.40475797878855e-35	4.7069985904545	0.150481438724578	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_26	26.4774928379003	0.329050308536312	1.03126387693951e-43	1.32001776248257e-41	9.06553039156536e-40	1.16038789012037e-37	4.802103040164	0.153521901589899	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_35	26.4530090403649	0.342133799693403	1.40835064374671e-37	1.77452181112085e-35	1.13007607961698e-36	1.42389586031739e-34	4.8265868376994	0.154304641802747	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_73	26.1535882154003	0.339604122362179	1.00023370272013e-38	1.27029680245457e-36	8.29737473176875e-36	1.03717184147109e-33	5.126007662664	0.163877042486305	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_30	25.3747167162247	0.397029484232521	4.34178058827839e-17	5.29697231769964e-15	4.05279399298437e-19	4.94440867144093e-17	5.9048791618396	0.188777348174775	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_61	25.7162169175426	0.362810538973052	7.25988298860172e-29	9.00225490586613e-27	1.07565505716452e-26	1.333812270884e-24	5.5633789605217	0.177859681506409	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_21	24.1492154512396	0.441736471707246	1.24743592939383e-06	0.00014969231152726	1.02025478256805e-07	1.22430573908166e-05	7.1303804268247	0.227956283534503	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_95	24.0231234366915	0.416506313231393	7.51990772440775e-12	9.09908834653338e-10	1.70899155035665e-08	2.06787977593155e-06	7.2564724413728	0.231987410248532	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_25	25.4535318304811	0.366890908508317	2.74144866953201e-27	3.37198186352437e-25	4.70606847644208e-24	5.78846422602376e-22	5.8260640475832	0.186257650843529	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_121	22.3543740983263	0.49923603744597	0.475385186027253	1	0.700565157519899	1	8.925221779738	0.285336863510985	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_62	21.1416466295394	0.55891618504421	0.999999038215417	1	0.99999884243103	1	10.1379492485249	0.32410742415104	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_14	20.8937215164426	0.567060059599198	0.999999970106529	1	0.999999994756329	1	10.3858743616217	0.332033521216465	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_1	23.6678296492235	0.44178706525387	1.27269598115678e-06	0.000151450821757657	2.46611859498037e-05	0.00291001994207684	7.6117662288408	0.243346054038338	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_10	22.606400930346	0.487346553989217	0.153252245970717	1	0.359452952294746	1	8.6731949477183	0.27727963562984	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_58	19.8535918479083	0.609136182649449	1	1	1	1	11.426004030156	0.365286178079072	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_11	23.3306820105795	0.463738761908456	0.00169240997959766	0.196319557633329	0.00278099041127054	0.322594887707383	7.9489138674848	0.254124570485874	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	sig
Cluster_60	19.2436217434415	0.637549518433759	1	1	1	1	12.0359741346228	0.384786753049561	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_9	20.9483569843368	0.57741655859323	0.99999999980301	1	0.999999871060262	1	10.3312388937275	0.330286840469463	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_51	20.4290127298571	0.581293710716219	0.999999999974796	1	0.99999999999976	1	10.8505831482072	0.346890132164926	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_23	21.6971225442613	0.5329819330445	0.996155438442546	1	0.996847905595861	1	9.582473333803	0.306349013304324	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_117	21.5917990928776	0.532197733071821	0.995366575841582	1	0.99863448294536	1	9.6877967851867	0.309716174817352	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_108	21.3408637448888	0.550808569197637	0.999979878337708	1	0.999945958920391	1	9.9387321331755	0.317738508256921	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_131	20.8813816813621	0.570885774949786	0.999999994937191	1	0.999999983282619	1	10.3982141967022	0.332428022319631	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_17	22.2879904334765	0.514798612387661	0.884141010870658	1	0.758056360574177	1	8.9916054445878	0.287459130854482	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_119	22.0523713494254	0.517074478759986	0.916186435439555	1	0.930594253958805	1	9.2272245286389	0.294991807586291	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_2	19.7032598396648	0.622062833812004	1	1	1	1	11.5763360383995	0.370092250664841	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_22	19.0234473627696	0.667157705144183	1	1	1	1	12.2561485152947	0.391825666900309	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_4	17.5622530078216	0.717199782110459	1	1	1	1	13.7173428702427	0.43853964494031	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_41	19.7433185200335	0.621912739623685	1	1	1	1	11.5362773580308	0.368811585769909	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_70	20.7854930048479	0.590305264595817	0.999999999999854	1	0.999999955477983	1	10.4941028732164	0.335493556698272	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_6	18.7050297855325	0.662229050477182	1	1	1	1	12.5745660925318	0.402005388482339	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_34	17.9006887193499	0.701934022642299	1	1	1	1	13.3789071587144	0.427719949160108	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_5	17.6223966051394	0.711556071984498	1	1	1	1	13.6571992729249	0.436616870824166	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_15	18.2306083456561	0.686836908329553	1	1	1	1	13.0489875324082	0.417172510261207	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_44	15.8467588935587	0.797051576747881	1	1	1	1	15.4328369845056	0.493383515716337	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_132	18.9594932764866	0.651897848256462	1	1	1	1	12.3201026015777	0.393870261291244	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_31	17.6198833218948	0.715414673140392	1	1	1	1	13.6597125561695	0.436697219792048	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_29	17.7379300687642	0.711827590684716	1	1	1	1	13.5416658093001	0.432923298053111	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_49	17.6897979384569	0.708363619192493	1	1	1	1	13.5897979396074	0.434462068902163	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_123	18.2345637423523	0.685885749653013	1	1	1	1	13.045032135712	0.417046057326469	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_120	17.8534974736514	0.701727432326915	1	1	1	1	13.4260984044129	0.429228640189317	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_93	17.0401226033104	0.741203890306445	1	1	1	1	14.2394732747539	0.455232009079111	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_53	16.3712273025217	0.767061408760441	1	1	1	1	14.9083685755426	0.476616406224018	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_16	18.1033896944095	0.686936408971248	1	1	1	1	13.1762061836548	0.421239655237841	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_47	18.8984798467246	0.655869441666484	1	1	1	1	12.3811160313397	0.395820843709247	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_88	18.2213675847153	0.684136056165583	1	1	1	1	13.058228293349	0.417467934824134	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_18	17.2752169783463	0.730587677773074	1	1	1	1	14.004378899718	0.447716107148909	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_113	18.300203150567	0.681872838179914	1	1	1	1	12.9793927274973	0.414947583661062	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_112	17.5385723519653	0.713549457721503	1	1	1	1	13.741023526099	0.439296708936552	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_12	17.8705442746308	0.704677036095123	1	1	1	1	13.4090516034335	0.428683658692566	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_102	17.1121191916435	0.733463920898676	1	1	1	1	14.1674766864208	0.452930298129463	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_45	17.5748741082667	0.720380429741585	1	1	1	1	13.7047217697976	0.438136151861489	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_105	18.1541267122582	0.689099283089444	1	1	1	1	13.1254691658061	0.419617606856958	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_40	18.6756978645543	0.671154595327517	1	1	1	1	12.60389801351	0.402943121856278	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_129	18.4980973090764	0.672856224945654	1	1	1	1	12.7814985689879	0.408620962329992	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_96	19.2415611112641	0.643075176950929	1	1	1	1	12.0380347668002	0.384852630888438	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_83	18.9134744100893	0.659758398950353	1	1	1	1	12.366121467975	0.395341471679533	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_115	18.9822913182807	0.650943316676813	1	1	1	1	12.2973045597836	0.393141414221641	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_75	18.1998450139238	0.688704653425773	1	1	1	1	13.0797508641405	0.418156005439733	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_48	20.5768677765143	0.589318690436639	0.999999999999737	1	0.999999999897857	1	10.70272810155	0.342163247353703	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_64	18.3394314588516	0.680904814987832	1	1	1	1	12.9401644192127	0.413693465531227	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_125	19.7083566260433	0.620254957745956	1	1	1	1	11.571239252021	0.3699293078187	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_98	19.1681346306908	0.644425181420026	1	1	1	1	12.1114612473735	0.387200055096204	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_124	18.4024053693054	0.684477562605298	1	1	1	1	12.8771905087589	0.411680207089549	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_32	19.9020438425268	0.619621695187373	1	1	1	1	11.3775520355375	0.363737181256754	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_127	19.915623253714	0.607889894950933	1	1	1	1	11.3639726243503	0.363303051249444	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_104	20.7205593183204	0.575159243188001	0.99999999937607	1	0.999999999681233	1	10.5590365597439	0.33756946863718	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_52	18.8423525863898	0.656802892601706	1	1	1	1	12.4372432916745	0.397615216646596	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_130	17.5721928297637	0.710875588782399	1	1	1	1	13.7074030483006	0.438221871591164	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_66	19.5366496065889	0.623051094422736	1	1	1	1	11.7429462714754	0.375418733581225	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_54	18.8101283147547	0.65810736287884	1	1	1	1	12.4694675633096	0.398645417668397	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_110	20.0932271687395	0.601394526790126	1	1	1	1	11.1863687093248	0.357625103371925	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_8	19.2905404489469	0.633050908913065	1	1	1	1	11.9890554291174	0.383286775054695	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_133	20.0364094282695	0.610877443879108	1	1	1	1	11.2431864497948	0.359441550767585	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_39	19.9775257719236	0.60390986928314	1	1	1	1	11.3020701061407	0.361324044920497	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_109	19.5509798117001	0.626640706555743	1	1	1	1	11.7286160663642	0.374960600900513	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_87	21.4468211211164	0.543821600408796	0.999801016712241	1	0.999852249018403	1	9.8327747569479	0.31435108034255	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_91	20.2161256222673	0.595321614743634	0.999999999999993	1	1	1	11.063470255797	0.353696073917489	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_79	19.8333471137947	0.614966245672144	1	1	1	1	11.4462487642696	0.365933396610683	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_100	19.2688016840507	0.640005835122377	1	1	1	1	12.0107941940136	0.383981757335826	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_81	19.6789060440584	0.622082228004877	1	1	1	1	11.6006898340059	0.370870834752095	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_97	20.1751373785323	0.611899433520923	1	1	0.999999999999997	1	11.104458499532	0.355006456695283	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_128	20.4342866007397	0.588994891738242	0.999999999999681	1	0.999999999999805	1	10.8453092773246	0.346721527976331	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_27	20.0099611705096	0.602994126089237	1	1	1	1	11.2696347075547	0.360287094228665	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_103	20.6261250362929	0.577405596658128	0.999999999801889	1	0.999999999988253	1	10.6534708417714	0.340588506427682	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
Cluster_46	21.7874105397189	0.546201183551701	0.999905669063708	1	0.988666252997853	1	9.4921853383454	0.30346253114485	arabidopsis_thaliana_rhizoplane_vs_arabidopsis_thaliana_root	Others	non-sig
