Cluster	Decrease	P_value	Comparison
Cluster_121	3.45435935452615	1.98129994911637e-15	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_122	-0.677800204730573	0.927373201015129	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_123	3.25024744113499	5.28445613733501e-12	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_124	1.42146845364418	0.0015906045825036	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_125	-2.26279985687754	0.999997347138659	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_126	2.96677095317642	6.26654513699393e-11	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_127	3.2908290952582	1.37658875607084e-12	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_128	0.729687204635056	0.0610644267154913	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_129	0.603517534912541	0.0977531671956872	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_13	4.79826533284233	4.54154677571488e-23	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_130	0.719289619082147	0.0558269943508045	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_131	3.17436863281861	1.29333721972972e-12	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_132	-0.874431378156359	0.974431807658588	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_133	1.92138593233273	2.63080210390126e-05	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_134	-0.166807307636375	0.639450147964352	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_14	7.8660912866605	2.59324211406743e-66	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_15	-2.28594339920275	0.999998070010554	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_16	8.49082500748577	9.21527743886365e-72	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_17	6.59715234993071	3.19910002394468e-46	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_18	1.97970152424533	7.26169601386331e-05	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_19	2.49599753205777	1.06384209499294e-08	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_2	5.3033879389203	1.09737490000724e-29	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_20	0.129583365800514	0.3860045117165	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_21	2.67718907709606	9.62895537904985e-09	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_22	8.82445929668496	7.11731953533412e-78	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_23	7.98610329130456	4.77661872747255e-55	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_24	4.59414444919177	2.22684831237679e-26	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_25	-2.54090988508986	0.999999851678103	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_26	-2.92650170484173	0.999999999535049	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_27	1.7453283374463	0.000208220753384807	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_28	4.68611007411321	4.52039150156849e-24	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_29	6.59786566863872	1.31839799872072e-47	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_3	2.91166550293006	4.15297458914716e-10	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_30	-0.207571192972836	0.679256342836542	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_31	0.401204021642641	0.20842354766875	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_32	1.04775226901812	0.0110090599894187	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_33	1.58710473223455	0.000394181581768512	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_34	1.00935781967793	0.0205203228517092	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_35	5.94725751325799	6.23996586981075e-37	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_36	5.95871606536614	3.16008841113033e-44	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_37	5.41828419388446	8.10743523384718e-35	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_38	2.60854995318394	1.209243178274e-08	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_39	5.95993685538185	5.7318312208004e-37	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_4	5.4671820059523	1.03382045451806e-28	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_40	1.81370868732344	2.6965463160866e-05	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_41	7.86633093058035	2.16979537904562e-67	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_42	3.03076756974546	1.20378689314259e-10	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_43	3.45627545733551	7.85443213984549e-14	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_44	1.35975439888222	0.001574120595281	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_45	3.42149609090565	4.60684929571422e-13	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_46	3.52796999975206	3.84349914844312e-13	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_47	3.23908193011849	1.85207494935957e-11	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_48	5.36554362680639	1.49875141176842e-32	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_49	1.76517528171922	8.09864871012368e-05	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_5	5.12622720559219	4.38738006171611e-28	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_50	-0.428441643426979	0.814119521721385	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_51	-2.49480958351752	0.999999748206017	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_52	5.86725339493488	8.85051406753405e-42	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_53	7.36493003070163	5.21466748776361e-50	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_54	0.526253881330831	0.144097770744268	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_55	0.250001732080065	0.299475252014491	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_56	4.0826869368935	1.14453905507903e-16	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_57	2.13787106602825	5.55264647353717e-06	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_58	3.62675969797887	3.75490569065762e-15	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_59	4.43699133775159	7.69610725307993e-21	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_6	7.44672553272311	2.56375636540262e-58	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_60	-0.873556882856079	0.976617291684867	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_61	3.24787301587345	3.59530420190489e-11	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_62	2.25491170866847	1.60951470414669e-07	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_63	1.66836161806931	9.06549641761017e-05	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_64	-5.06165057929677	1	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_65	3.09295590121025	3.13102568365832e-11	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_66	4.25719426608146	1.80516153768426e-18	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_67	0.723313514719507	0.0518161739650477	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_68	2.61184806916651	2.03052268316199e-08	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_69	1.69293764765087	7.14719906827441e-05	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_7	0.235827967748364	0.292548594960369	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_70	0.355904321220734	0.212363791355583	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_71	3.79428118218144	2.13472942214115e-17	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_72	0.659271544545263	0.0704472204023509	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_73	1.44032901670545	0.000983488267124925	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_74	3.20221786258618	6.50946365782322e-12	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_75	5.03176680605069	6.65049718462741e-32	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_76	3.96941129083157	1.16504139002476e-17	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_77	1.39839482702338	0.001691185034612	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_78	1.78061834560984	1.05295145530044e-05	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_79	-0.768616909713302	0.952560858357627	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_8	5.76794333540304	2.0852651512225e-36	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_80	-1.97138983158449	0.999994295053435	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_81	5.34041440078401	5.63424592463557e-28	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_82	5.50068569984514	1.85605576196254e-33	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_83	5.82941068731442	6.65030087158349e-32	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_84	1.79224178761764	2.75421173259235e-05	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_85	0.39250038208165	0.18979938743865	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_86	4.35161166110228	3.60389909684625e-22	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_87	2.84105899721072	9.43226099481626e-09	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_88	0.91325300189483	0.0362056078918802	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_89	4.09519948396238	1.3721475506753e-18	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_9	7.89612217055657	4.6028033928223e-66	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_90	1.04908880711967	0.00949746092476604	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_91	-0.496710985379465	0.868613456643461	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_92	5.02040682373902	1.34171661593857e-26	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_93	3.39053626143281	8.05191368499271e-14	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_94	5.01357399434836	1.37673975933557e-24	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_95	3.07435373671061	1.31926507336725e-11	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_96	1.12964190214262	0.00549590172401838	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_97	2.90064638431275	1.48564642785649e-09	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_98	3.73143021248048	4.48739859765656e-16	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_99	5.69227948970378	8.22763170446293e-36	arabidopsis_thaliana_root_vs_chlamydomonas_reinhardtii_phycosphere
Cluster_1	0.541893671233382	0.121515404880153	arabidopsis_thaliana_root_vs_CAS
Cluster_10	3.55993843296281	1.19252770000787e-11	arabidopsis_thaliana_root_vs_CAS
Cluster_100	2.3276260970293	1.53065439570901e-06	arabidopsis_thaliana_root_vs_CAS
Cluster_101	0.630130844774015	0.0962038403722751	arabidopsis_thaliana_root_vs_CAS
Cluster_102	-0.499492413211655	0.850834263503955	arabidopsis_thaliana_root_vs_CAS
Cluster_103	-0.723545558107162	0.929001696381945	arabidopsis_thaliana_root_vs_CAS
Cluster_104	2.06038124375669	6.72352023965051e-06	arabidopsis_thaliana_root_vs_CAS
Cluster_105	2.07765104211352	4.72812052185124e-05	arabidopsis_thaliana_root_vs_CAS
Cluster_106	-1.49252313914135	0.999202947556075	arabidopsis_thaliana_root_vs_CAS
Cluster_107	3.39806147378532	4.03059117319954e-12	arabidopsis_thaliana_root_vs_CAS
Cluster_108	3.14299456441076	2.71293989505975e-12	arabidopsis_thaliana_root_vs_CAS
Cluster_109	-0.238754059249572	0.682116802064906	arabidopsis_thaliana_root_vs_CAS
Cluster_11	-1.81163172894472	0.999926995582743	arabidopsis_thaliana_root_vs_CAS
Cluster_110	3.15057910746697	1.31316283536805e-11	arabidopsis_thaliana_root_vs_CAS
Cluster_111	3.95233553613761	2.7363601480644e-16	arabidopsis_thaliana_root_vs_CAS
Cluster_112	3.28865085416136	3.02437977199807e-11	arabidopsis_thaliana_root_vs_CAS
Cluster_113	2.28892685226904	6.96220060898213e-06	arabidopsis_thaliana_root_vs_CAS
Cluster_114	-2.43522503825245	0.99999958829227	arabidopsis_thaliana_root_vs_CAS
Cluster_115	0.430023959218431	0.196028311878357	arabidopsis_thaliana_root_vs_CAS
Cluster_116	0.199295169656907	0.33982584573645	arabidopsis_thaliana_root_vs_CAS
Cluster_117	7.26015845782779	4.45033573175465e-45	arabidopsis_thaliana_root_vs_CAS
Cluster_118	3.92561050726053	8.54742264799623e-14	arabidopsis_thaliana_root_vs_CAS
Cluster_119	4.14138587717646	3.00063770103537e-15	arabidopsis_thaliana_root_vs_CAS
Cluster_12	-1.24663724503483	0.994608685791465	arabidopsis_thaliana_root_vs_CAS
Cluster_120	5.76275141684901	3.55887909667526e-28	arabidopsis_thaliana_root_vs_CAS
Cluster_121	7.02075434470313	3.98292531895929e-45	arabidopsis_thaliana_root_vs_CAS
Cluster_122	0.906606695091469	0.0299820512777868	arabidopsis_thaliana_root_vs_CAS
Cluster_123	-1.33806879581942	0.997365352425212	arabidopsis_thaliana_root_vs_CAS
Cluster_124	-0.890352463333599	0.956176507901654	arabidopsis_thaliana_root_vs_CAS
Cluster_125	3.76468358937123	1.07629798483806e-15	arabidopsis_thaliana_root_vs_CAS
Cluster_126	-0.876083613205935	0.957712549237199	arabidopsis_thaliana_root_vs_CAS
Cluster_127	-2.08537841571122	0.999998405118083	arabidopsis_thaliana_root_vs_CAS
Cluster_128	-0.56166608679446	0.881256904516528	arabidopsis_thaliana_root_vs_CAS
Cluster_129	0.651625537397308	0.0795063663843193	arabidopsis_thaliana_root_vs_CAS
Cluster_13	-1.19592484011474	0.991319258572242	arabidopsis_thaliana_root_vs_CAS
Cluster_130	4.16679734378683	2.2220599904996e-16	arabidopsis_thaliana_root_vs_CAS
Cluster_131	2.82882478583264	1.3961206239296e-07	arabidopsis_thaliana_root_vs_CAS
Cluster_132	2.55831975431053	6.03960338779175e-07	arabidopsis_thaliana_root_vs_CAS
Cluster_133	4.08155954051354	7.92805099243294e-17	arabidopsis_thaliana_root_vs_CAS
Cluster_134	2.07316479097925	9.20443641696787e-06	arabidopsis_thaliana_root_vs_CAS
Cluster_14	-0.443559693755347	0.827645556679579	arabidopsis_thaliana_root_vs_CAS
Cluster_15	2.97578395301247	4.74635763726656e-10	arabidopsis_thaliana_root_vs_CAS
Cluster_16	-1.04351274374093	0.980893455650534	arabidopsis_thaliana_root_vs_CAS
Cluster_17	6.0088163089145	5.80057221444737e-33	arabidopsis_thaliana_root_vs_CAS
Cluster_18	1.30673192935977	0.00549556240380934	arabidopsis_thaliana_root_vs_CAS
Cluster_19	6.66219198291408	7.12009517776659e-43	arabidopsis_thaliana_root_vs_CAS
Cluster_2	-0.215839329134255	0.660602593336092	arabidopsis_thaliana_root_vs_CAS
Cluster_20	8.45286065846684	4.88534558202992e-58	arabidopsis_thaliana_root_vs_CAS
Cluster_21	2.95565453917855	1.57964207174425e-08	arabidopsis_thaliana_root_vs_CAS
Cluster_22	-0.67732750485105	0.90040041647843	arabidopsis_thaliana_root_vs_CAS
Cluster_23	3.81274119913716	9.6561023834616e-12	arabidopsis_thaliana_root_vs_CAS
Cluster_24	4.82763512929817	1.70496670693365e-23	arabidopsis_thaliana_root_vs_CAS
Cluster_25	7.55617715982012	1.38283460536599e-53	arabidopsis_thaliana_root_vs_CAS
Cluster_26	6.47355868746513	6.74995138344278e-33	arabidopsis_thaliana_root_vs_CAS
Cluster_27	-0.218136979068305	0.663707486496265	arabidopsis_thaliana_root_vs_CAS
Cluster_28	2.16403540937621	2.30235702768159e-06	arabidopsis_thaliana_root_vs_CAS
Cluster_29	0.532001847428504	0.145014107853504	arabidopsis_thaliana_root_vs_CAS
Cluster_3	2.84119625083316	5.47958570891229e-09	arabidopsis_thaliana_root_vs_CAS
Cluster_30	6.19056841991286	1.67808011948679e-34	arabidopsis_thaliana_root_vs_CAS
Cluster_31	0.0524268147039635	0.457593015400442	arabidopsis_thaliana_root_vs_CAS
Cluster_32	1.09616232236783	0.0184215478354727	arabidopsis_thaliana_root_vs_CAS
Cluster_33	2.53573274629841	1.12414988941455e-07	arabidopsis_thaliana_root_vs_CAS
Cluster_34	1.86347505954787	0.000106210396682788	arabidopsis_thaliana_root_vs_CAS
Cluster_35	2.73239962265927	2.83686404928271e-07	arabidopsis_thaliana_root_vs_CAS
Cluster_36	4.6381305163431	5.94309080320563e-20	arabidopsis_thaliana_root_vs_CAS
Cluster_37	-1.13727450770445	0.98909169826146	arabidopsis_thaliana_root_vs_CAS
Cluster_38	3.09238179811818	1.79284395639476e-09	arabidopsis_thaliana_root_vs_CAS
Cluster_39	-0.0573952986741091	0.545718656083213	arabidopsis_thaliana_root_vs_CAS
Cluster_4	2.78110461272213	5.10064620229318e-09	arabidopsis_thaliana_root_vs_CAS
Cluster_40	1.13004928721324	0.00746156450023861	arabidopsis_thaliana_root_vs_CAS
Cluster_41	-3.85616215668463	0.999999999999992	arabidopsis_thaliana_root_vs_CAS
Cluster_42	-0.898886505141519	0.963899560297513	arabidopsis_thaliana_root_vs_CAS
Cluster_43	0.200045226853177	0.346792486521916	arabidopsis_thaliana_root_vs_CAS
Cluster_44	1.13072618456465	0.0102700581735842	arabidopsis_thaliana_root_vs_CAS
Cluster_45	2.03334204177777	1.734764586397e-05	arabidopsis_thaliana_root_vs_CAS
Cluster_46	-0.446261249234652	0.82254135333961	arabidopsis_thaliana_root_vs_CAS
Cluster_47	2.82565027046067	1.44460625727367e-08	arabidopsis_thaliana_root_vs_CAS
Cluster_48	-0.323638306678518	0.735743938876791	arabidopsis_thaliana_root_vs_CAS
Cluster_49	1.18276078128429	0.00630503946001152	arabidopsis_thaliana_root_vs_CAS
Cluster_5	0.617209317826934	0.122827598069374	arabidopsis_thaliana_root_vs_CAS
Cluster_50	-1.64224103770165	0.999082704510796	arabidopsis_thaliana_root_vs_CAS
Cluster_51	8.05929351714125	2.46142187988066e-53	arabidopsis_thaliana_root_vs_CAS
Cluster_52	0.068218222820164	0.44505920805308	arabidopsis_thaliana_root_vs_CAS
Cluster_53	0.599372689574651	0.118319876711842	arabidopsis_thaliana_root_vs_CAS
Cluster_54	0.455873959654383	0.180342513930202	arabidopsis_thaliana_root_vs_CAS
Cluster_55	2.28905058736012	4.5346638016581e-07	arabidopsis_thaliana_root_vs_CAS
